ID,sentiment
24785,0
8907,0
30216,1
17323,1
14587,0
50937,0
45276,0
4670,1
11275,1
36380,1
53151,1
40174,1
32927,0
56271,1
12257,0
20515,0
35727,0
31664,1
47003,1
20910,1
54460,1
22839,0
55074,1
1221,1
7032,1
27986,0
14397,0
30807,1
10030,0
28454,0
31327,0
46225,1
56840,1
38733,1
23040,0
25744,0
20544,1
53847,1
43355,1
56622,1
17110,0
45641,1
36453,0
58666,0
45447,0
48734,0
55606,1
12589,0
35000,1
21638,0
37372,1
48461,0
17813,0
11112,1
29637,1
18712,0
22529,0
52357,1
37517,1
28461,1
21816,0
18932,1
54807,0
12658,1
30576,0
6988,1
50371,0
53620,0
25158,0
39232,0
13897,0
9016,1
37634,1
3429,0
56487,0
29254,1
9280,1
17366,0
10352,1
20727,1
11123,1
8692,0
29538,1
48660,0
56920,0
15737,1
18085,0
50147,1
5803,0
22055,0
55914,0
1290,0
51022,0
39765,0
40327,1
16356,0
52855,0
16454,1
53803,0
2021,1
41907,0
16933,0
37620,1
5572,0
10067,1
19031,1
41672,0
43480,1
15637,1
40827,1
33367,1
56282,0
26566,0
27760,0
312,1
37064,1
5850,0
27604,1
54397,0
42350,1
1252,1
55505,1
9057,0
40382,0
58012,0
6692,0
46449,1
55520,1
2289,1
30940,0
56281,0
1295,1
37487,0
49814,1
41807,0
34707,1
45065,0
38053,1
7885,1
22247,1
42991,0
28857,1
53535,1
19685,1
9959,0
16179,1
43042,1
41229,0
5658,0
49540,1
56065,0
105,0
17352,1
42437,0
47570,1
35412,0
58583,1
51579,1
1575,1
6441,0
20218,0
22575,1
37827,0
42129,0
31857,0
9296,1
29953,0
34130,1
40816,0
40509,0
41679,0
46345,1
15318,0
22748,1
37336,0
14960,1
39679,0
10979,1
54615,1
51942,0
9207,0
29498,0
11515,0
43425,1
49357,0
23245,1
19947,0
50948,0
27639,0
24437,0
15640,1
49727,0
58115,1
40505,0
20560,0
23681,1
36271,1
3105,1
38530,1
15843,1
23446,1
14821,1
15582,1
26243,1
7482,0
1443,1
11359,0
50946,0
24947,0
57822,1
57863,1
52496,0
30090,1
22372,0
161,1
33956,0
46003,0
16294,1
56416,1
15327,0
35684,0
1499,1
45299,1
19680,0
27560,1
46858,1
44818,1
43421,1
18357,0
25709,0
3259,1
23472,1
30222,1
13674,1
24782,1
9776,1
24865,0
19873,0
20710,0
54179,1
40363,0
39801,0
47500,1
38096,1
56473,0
56166,1
46667,1
41000,0
57212,0
35507,1
11861,0
41454,1
26271,0
36863,0
39357,0
40589,1
35165,1
53494,1
36824,1
2198,1
24116,0
24313,0
58189,0
32155,0
42186,1
24194,0
37875,1
27529,1
9561,0
58637,1
55404,0
47855,1
21617,1
11299,1
2292,1
7141,1
34487,1
5367,0
28575,0
44255,0
53938,0
2048,0
50907,0
13251,1
21932,1
50863,0
29402,1
9972,0
58623,0
17800,1
49589,1
4372,0
8094,1
33331,0
39735,1
40977,1
42552,1
10910,1
11450,1
17830,1
7716,1
51584,1
23479,1
29011,0
32297,0
37538,0
695,1
19318,0
21100,0
55628,1
37284,1
56415,1
958,1
40818,0
33695,1
54199,0
12927,0
13037,1
54836,1
3145,1
50254,0
17013,1
38118,1
53870,0
30135,1
50008,0
32845,1
53862,0
497,1
15391,1
35305,0
41201,0
35969,1
39234,1
14044,0
45666,0
42676,1
36854,1
35902,0
7701,1
37437,1
20739,1
49141,1
55479,0
29668,1
32254,0
14698,1
51495,0
21713,0
30640,0
4157,0
56930,1
43759,1
32747,1
5199,0
33723,0
55921,1
23251,0
46452,1
54898,0
23306,1
20032,0
152,1
3515,0
31781,0
46039,1
51816,0
18187,1
52208,0
47530,1
1189,1
26523,1
12124,0
41554,1
22444,0
15407,1
53380,0
39658,1
32320,1
42167,0
46552,1
32540,1
28927,1
39627,1
23910,0
7741,1
40255,0
53914,0
29242,0
42582,1
5437,0
51672,1
14680,0
26133,0
11349,0
10858,1
4604,1
4659,0
51550,1
27181,0
25396,0
25413,1
46107,0
14101,0
51204,1
51691,0
49356,1
10247,0
56301,0
9947,1
8335,1
28822,1
14737,1
35470,0
12091,1
48535,1
2920,0
47731,0
42537,1
31396,0
11410,1
24709,0
20449,1
42390,1
13081,1
42510,1
12592,1
41846,0
9553,1
3992,0
9289,1
33553,1
38146,0
41115,0
14533,1
16792,1
58591,1
47212,0
23758,1
34530,1
27542,1
38671,1
48781,0
45615,0
14514,0
52183,1
13554,1
57439,1
40697,1
50668,1
37481,0
43170,0
4694,0
57448,0
45178,1
7363,0
2938,1
48632,1
38164,1
17238,1
9131,0
31646,0
48562,0
28861,1
3843,0
37968,1
50702,1
3783,0
17069,0
39276,0
20308,1
40337,0
17627,1
17966,1
17958,1
23553,0
12801,0
29844,1
5548,0
28615,1
52828,0
43249,0
42767,1
6519,0
21711,1
28445,0
54977,1
56607,1
41477,0
28152,1
624,1
7722,1
24373,1
55411,0
21797,0
52885,0
27701,0
4897,1
39682,1
39123,0
57970,0
17949,0
54287,1
48331,0
8258,1
44158,0
8016,1
34986,1
46026,1
55131,1
33312,0
48518,1
12842,1
57848,1
57926,0
53707,0
21448,0
32253,0
51029,1
9175,1
8734,1
190,1
21110,0
56127,1
50435,1
34587,0
19935,0
56557,0
19132,1
30733,1
52277,0
9252,1
12639,1
25070,0
42366,1
42985,1
5913,0
19072,0
38500,1
6435,1
16227,0
38321,1
54709,1
12951,1
38449,1
17358,1
24119,1
43772,0
29397,1
52252,1
31176,1
23155,1
40353,1
32587,1
6875,0
51508,0
45434,1
945,1
18311,0
57171,1
33925,0
57641,0
56601,1
37867,0
43297,0
58569,1
20638,1
34459,1
7874,1
33745,1
38171,0
35514,1
720,1
25358,1
55843,0
2752,0
26032,0
39975,1
28293,0
9916,1
21552,0
33607,1
13801,0
27298,0
13552,1
29726,1
26353,1
36866,1
43861,1
9852,1
55936,1
58485,0
43703,0
24094,1
37182,0
23000,1
36000,0
29510,0
39616,1
25058,0
6161,0
49285,1
33900,0
15479,1
43046,1
5958,0
12617,1
20255,1
38855,1
21812,1
53269,0
2645,1
27548,0
534,1
43213,1
42678,1
23746,1
48952,1
18586,1
7517,1
19622,1
8714,0
26135,0
24087,1
15934,1
20762,1
40622,0
2026,1
43946,1
49156,1
41786,0
20687,0
56056,0
4809,0
1110,1
7342,0
18980,0
20254,1
1580,1
6753,1
31608,1
16247,1
37556,0
56778,1
16831,0
6438,0
38044,0
36319,0
51916,1
15997,0
18875,0
32753,0
44864,1
2987,1
3683,0
5762,0
49137,1
21159,0
42581,1
41617,1
36561,1
20404,0
21218,0
3050,1
16897,1
49790,0
34343,0
2771,1
23451,0
6814,0
29884,1
21488,0
32310,1
21917,1
44052,1
2863,1
57994,1
31845,0
12072,1
18693,0
45506,1
52542,1
34265,0
4420,0
29069,1
4146,0
9543,0
49571,1
48811,1
18225,0
5659,0
53449,1
57774,1
23977,0
3037,1
5250,0
46120,1
37480,1
51452,0
18110,0
13752,0
44783,1
10936,0
54734,0
42932,1
9878,1
22290,1
7355,0
22643,1
27284,1
29032,0
26439,0
18992,1
10322,0
31308,0
52061,1
49136,1
9912,1
41418,0
6794,1
46490,0
47168,1
44061,1
51726,1
45094,1
53159,0
55417,1
31951,0
16076,0
38535,0
33626,1
58420,0
13743,0
31613,1
18064,1
44213,1
7315,0
55075,1
13126,0
49842,1
18605,0
49466,1
22771,1
31242,0
47364,0
23051,1
24801,0
52756,1
29760,1
20116,0
24367,1
5269,0
51600,1
35779,1
19753,1
17113,1
1279,1
52318,1
29895,0
51429,1
2323,1
47066,0
7615,1
14822,0
13706,0
27183,0
39269,1
56374,0
38800,0
24101,0
47795,1
5632,1
48280,1
9773,0
31090,1
54024,1
53308,0
41452,0
55454,1
14093,0
2946,1
17064,0
18810,1
9554,0
35771,1
51743,1
27963,0
18457,0
19065,0
16996,1
45910,1
20556,0
52191,0
34076,1
12778,0
1925,1
40037,1
53907,1
44965,0
37630,0
22697,1
50934,1
439,1
20637,1
55064,1
21675,0
51334,1
42805,1
43106,1
51305,0
26898,1
50600,1
23530,1
8031,1
7590,1
52581,1
15964,1
36403,1
48539,0
3888,0
6366,0
41612,0
39019,0
30509,1
21717,1
22573,1
24607,0
12193,0
14069,0
46984,0
33833,0
26537,0
32425,1
3044,0
37438,1
45690,1
408,1
37431,0
33921,0
15525,0
39600,1
30116,0
37132,1
42770,0
42680,1
39500,0
4556,0
23959,1
25888,1
41063,0
28690,1
53661,1
44513,0
50187,1
56687,0
35317,1
47019,0
28838,1
33055,1
34638,1
18051,0
18443,1
52737,0
40681,0
12451,1
9314,1
38310,0
46413,1
33086,0
29660,1
13164,0
33292,1
39651,1
34802,0
57608,0
31903,1
20867,0
21900,1
42001,0
18502,0
54489,1
6471,0
16021,0
30313,1
18043,1
51842,1
56351,0
22098,0
50149,0
47300,0
44690,1
18685,1
24034,0
23905,0
32258,1
43748,1
17783,0
36960,1
14189,1
6697,1
30931,0
51439,1
38112,0
22497,0
18328,1
28274,1
43978,0
7284,1
48553,1
13533,0
13218,0
27709,1
8832,1
38182,0
27004,1
30731,1
55938,1
55349,0
43110,0
35549,0
19635,1
54173,1
36060,0
39507,0
38352,1
49932,0
5957,0
19061,1
18851,0
10285,1
97,1
8431,0
1298,1
56680,1
37313,0
15414,1
21425,1
25828,1
47062,0
15770,1
40768,0
32068,1
2797,1
52065,0
26076,1
13145,0
29902,1
37054,0
29821,0
55414,1
21446,1
25536,0
21794,0
30182,0
51721,1
8800,0
54846,1
48759,0
10579,1
41498,1
46509,1
43139,0
57239,0
56360,0
35262,0
22014,1
17853,0
9396,1
52679,1
35820,0
17133,1
10754,0
52520,0
6898,0
9058,1
6170,0
41553,1
35919,1
23734,1
20897,1
58141,0
4838,0
7613,1
22670,1
43595,1
57290,1
45498,0
17173,0
47567,1
40864,0
6882,0
31935,1
13769,1
38238,0
21775,1
41376,1
58250,1
12580,1
6582,0
32218,1
8270,1
27514,0
26516,1
28545,1
16425,0
1658,1
2523,1
7417,0
37716,0
44442,1
6623,0
42631,1
10622,0
9125,0
23831,0
50205,0
51718,1
55878,1
40891,1
44680,0
9969,0
18762,0
41197,1
25669,1
25953,0
10386,0
55942,0
38295,0
16415,0
14007,0
12094,0
57744,1
35001,0
58471,1
359,1
51393,0
8850,0
32952,1
6039,0
8191,1
19904,0
15085,0
18830,1
7916,1
19082,1
2678,1
48009,1
13788,0
7492,0
7629,1
22052,1
50873,1
44548,0
30210,1
55340,0
26659,1
1692,1
39002,0
35326,0
19047,1
27189,0
28843,0
504,1
51962,1
8018,1
11374,0
21182,0
19473,0
50346,1
18690,0
19937,0
53498,0
35968,0
38905,1
49121,1
6034,0
41504,1
20446,0
20276,1
21321,0
18420,0
795,1
33045,1
36459,1
25205,0
57240,0
25277,1
46583,1
24305,0
9579,1
10117,0
32397,1
18455,0
3453,0
29134,0
5912,1
35298,0
20962,0
8873,1
29133,0
6347,0
16746,0
11978,0
25983,0
27096,0
1727,1
52244,0
39886,0
7802,1
20538,1
33652,1
34764,1
56076,0
57158,1
16973,0
53328,1
58292,0
23546,1
45493,1
54083,0
10901,1
37353,0
20115,1
40671,1
16381,1
43377,1
26805,1
57295,1
54713,1
51299,1
14658,1
47815,1
53061,0
52037,0
10446,1
40012,0
14418,1
4645,0
33074,1
37616,0
15662,0
21498,1
35962,1
17831,0
16318,0
25958,0
47157,0
52729,0
5596,0
50996,1
10548,1
41360,1
47879,0
50771,1
24438,0
2913,1
10156,1
54206,1
29353,1
50764,1
58214,1
2997,1
23750,0
44170,1
16481,0
27626,0
17859,0
17169,0
58091,0
27226,1
15250,0
1461,0
45328,0
42395,1
49773,0
43271,1
53523,0
51293,1
32312,0
32810,1
24862,1
15422,1
35004,0
39173,0
48413,1
51932,0
22191,1
43802,0
52988,1
2268,1
43397,1
57309,0
43147,1
54246,1
38142,1
27194,0
51340,1
46222,0
21365,1
7606,1
37290,0
34898,0
33674,1
19570,1
19517,1
53889,0
45172,1
58355,0
7712,1
33768,1
16326,1
3213,1
26775,0
4094,0
20177,1
1454,1
41911,0
13908,1
12063,0
6507,0
55952,1
52043,0
43485,1
38722,0
20228,1
57215,1
44290,1
9718,1
58217,1
41877,1
12116,0
30854,1
17363,1
46946,1
56835,0
22775,1
57541,0
52328,1
7677,1
30301,0
57159,0
29331,1
49175,0
21905,1
5074,0
21865,1
7858,1
26981,0
43746,1
14649,1
31148,1
31859,0
57314,1
1333,1
56879,0
31842,1
58351,1
34430,1
11897,0
12699,0
29343,0
52466,0
21927,0
24320,1
37549,1
26455,0
26095,0
4275,0
17345,0
44347,0
57662,0
7546,1
55380,0
2606,1
1764,1
44636,1
52390,0
12323,1
32483,0
15301,1
17371,1
41868,1
11462,0
48202,0
55355,0
38868,0
26706,1
35310,0
22069,0
46076,1
19261,0
39447,0
51303,0
23392,1
38058,0
27146,0
58195,1
13355,1
49662,1
19765,1
57810,0
6848,0
3766,0
15564,0
47032,1
7943,1
40346,0
28912,1
19529,1
34153,0
24722,1
14921,0
54320,1
52179,0
51565,1
44163,1
21937,1
9355,0
43790,1
57993,0
41146,0
35552,0
43725,0
40694,1
51056,1
36883,1
39134,1
53563,0
54435,1
6088,0
42625,1
39944,0
42873,0
30477,1
34074,1
53580,0
4177,0
1835,1
9549,1
56828,1
39457,1
54568,0
31754,1
21265,1
27522,0
22951,1
19545,1
10542,1
14498,1
9804,1
46384,1
37391,1
1147,1
16916,0
7074,1
17907,1
10102,0
21702,1
2687,1
39118,0
39663,1
53928,1
23663,0
13399,0
30075,0
19732,0
12070,1
3163,1
32095,1
15353,0
33933,1
18572,1
4483,0
37406,1
24687,0
25773,1
1631,1
22662,0
34654,1
18372,1
18948,0
22232,0
38395,0
34148,1
23073,1
16278,1
27524,1
7950,1
24240,0
33628,0
30499,0
48106,0
315,1
12879,1
16064,1
37232,0
5557,0
1404,1
1754,0
17502,0
35227,0
22125,0
273,0
49338,0
25298,1
11183,1
57232,0
56313,1
47871,1
42007,0
45359,0
52721,0
39676,0
30069,1
44890,0
57426,0
43275,0
34152,1
39458,1
16101,0
22991,1
8535,0
43756,0
31030,1
1496,0
22357,0
25525,0
34817,0
15847,0
22178,0
17240,0
14341,1
36821,0
11205,0
25604,0
51571,1
24828,1
42109,1
54999,1
48493,1
52621,0
15547,1
45999,0
26633,1
22861,1
8278,1
38672,0
12517,0
7515,1
10894,1
55365,0
31809,1
38225,1
43298,0
32594,1
21562,0
1924,1
55608,0
3839,1
55287,0
22054,1
23749,0
15742,0
47454,1
30517,1
51928,1
26404,1
42091,0
13237,1
23291,0
31461,1
30119,0
54707,1
5743,1
29147,0
8616,0
47804,1
22680,0
48225,0
38873,0
45251,1
11522,0
31388,0
28880,0
4324,1
47846,1
57061,0
16265,1
43750,0
48457,1
20206,0
12883,1
31710,0
54256,0
13790,1
35450,0
47348,1
43541,1
7364,0
40927,1
11280,1
22165,1
36499,0
7188,1
42592,1
5978,0
3685,1
2159,1
26673,1
6530,1
47124,0
20443,0
47739,1
31248,1
14633,0
41952,1
35770,0
53230,1
3403,1
42164,0
18299,0
54458,0
6391,0
48597,1
24266,1
52475,1
53152,0
55167,0
44885,0
40984,0
22269,0
1958,1
43625,0
45515,1
20243,0
47577,1
50573,1
34769,0
44892,0
35109,1
26780,0
44384,1
57487,1
47900,1
38563,0
31724,0
51628,1
14347,1
9087,1
43846,1
18098,1
46241,1
28602,1
23849,0
56823,1
4801,0
43247,1
10027,1
30408,1
5653,0
18047,0
46446,0
18946,0
23164,1
40759,0
36351,1
49500,0
44433,1
22602,1
9907,0
28625,0
509,1
9604,0
43303,0
37131,0
40737,1
13775,0
17434,1
29729,1
50703,0
48792,1
52439,1
37442,1
27013,1
26423,1
7197,1
41421,0
57939,0
23722,1
20133,1
38302,1
10879,0
47926,0
16355,1
16406,0
46559,0
52403,0
39562,1
45000,0
48623,0
28181,0
25128,1
16865,1
44044,1
42409,0
14768,0
53112,1
17531,1
53858,0
39723,1
53824,0
33926,0
24855,1
55745,0
27562,0
172,1
50010,1
14005,0
26375,0
14857,1
7828,1
24511,1
20002,0
36090,0
8103,1
8084,1
29597,1
15440,1
28988,1
14977,0
44871,0
6436,0
34679,1
49801,0
49495,1
16783,0
52339,1
46232,1
35336,1
6749,1
40770,1
12238,1
6893,0
50891,1
30926,1
54816,0
13099,0
7397,1
5625,0
42908,1
37446,0
37482,0
31344,0
41946,0
38329,1
46717,1
3523,0
37693,0
18409,1
32784,0
12262,0
53532,1
48872,1
54578,1
50158,1
6401,0
6772,1
51606,1
33727,1
38878,1
50572,0
54392,1
25598,1
27796,1
6192,1
17882,1
39077,0
55502,0
34647,0
1422,1
2284,1
30535,0
29976,1
12794,0
42235,0
29432,0
56565,1
3550,0
12817,1
24262,1
1657,1
54211,1
43109,1
36997,1
28283,1
13213,1
47716,1
18245,0
39496,1
16024,1
10842,1
3976,1
33712,1
713,1
50064,1
45633,1
35032,1
17268,1
54864,0
20351,1
54895,1
46484,1
5339,0
13923,1
27196,1
6057,0
25439,1
57599,0
25419,0
47410,0
28870,0
24040,0
27490,0
49015,1
45566,1
44640,1
52760,1
51295,1
33450,0
46777,0
11823,1
39677,1
45451,0
26628,0
7044,1
56548,0
2353,1
34933,1
56082,0
45091,1
49203,1
25469,1
46309,1
10782,1
5949,0
55618,1
58088,1
56513,1
26069,1
18732,1
2931,0
30528,0
12368,0
27858,1
33899,1
43611,1
31777,1
3165,1
5910,0
1099,0
54606,0
46290,0
26991,1
28761,0
35461,0
15316,0
10799,0
12590,0
25891,0
42045,1
37369,1
15736,1
46934,0
36651,0
56053,1
34134,1
14374,0
49802,0
36461,0
51344,1
26754,1
26686,1
38721,1
53962,0
20503,1
30073,1
32688,1
19199,0
55391,0
19198,0
28379,1
49844,1
4886,0
14891,0
28773,1
4011,0
18116,0
2926,1
4198,0
47321,0
12324,0
41325,0
33547,0
2641,1
46958,1
54573,1
32931,0
41042,0
5612,0
3520,0
31817,1
7522,1
57435,1
21854,1
39121,0
42521,1
45621,0
10905,0
39008,0
10176,0
35303,0
51892,1
4688,0
32814,1
30163,0
10965,0
18090,0
28830,0
53810,1
5126,0
33117,1
10245,0
37652,1
39363,1
29862,0
48067,0
21780,0
11318,0
23796,1
40357,0
6292,0
46187,1
54859,0
27657,1
50998,1
21591,0
17707,0
33635,1
56790,1
33896,1
20981,1
27619,1
42099,0
18734,1
49163,0
42705,0
51211,1
29712,1
19459,1
21825,1
1819,1
24501,1
169,1
41682,0
8282,1
6226,0
40645,0
48204,0
47217,0
37825,0
15881,0
5317,0
40734,0
46407,0
13991,1
19278,0
36312,1
25490,1
56468,0
57362,0
18919,0
19349,1
54046,0
48126,1
16749,1
16173,0
55191,0
40381,0
5607,0
50577,0
31337,0
39628,0
5122,1
21164,0
12166,1
23510,0
1763,1
30609,1
16211,0
36289,0
14076,1
42190,0
27225,0
57897,1
26783,0
22235,0
58398,1
4616,0
49016,0
49747,0
4354,0
32749,1
13522,1
11976,1
8874,1
8674,0
18589,0
40934,0
6137,1
3723,0
56791,0
55513,1
9978,0
47161,0
4070,0
16711,1
10349,0
27425,1
44502,0
34681,1
52675,1
37787,0
9467,0
14622,1
30042,1
2808,1
1663,1
56774,0
3083,1
4117,0
38536,0
20485,0
30725,0
54146,1
38222,1
47613,0
1191,1
17220,0
8976,1
43961,1
27782,1
32033,1
6733,1
20109,0
53829,0
665,1
6969,1
22405,1
6830,0
26655,0
47134,1
9739,0
34640,1
22992,1
39657,1
3055,1
23144,1
40468,1
22008,0
2893,1
58249,1
31305,1
37714,0
34666,1
6804,1
42402,0
37670,0
43906,0
18344,0
2055,0
27734,1
25023,1
20856,0
49344,0
6606,1
6103,0
53352,0
14223,1
20552,1
5842,1
29875,0
1429,1
56613,1
14655,0
1265,1
42330,0
11081,1
26428,0
7772,1
17658,1
43304,0
32965,1
51464,0
17280,0
21522,0
18336,0
47265,1
9829,1
30030,0
35057,0
4140,0
6087,0
21838,1
11919,1
5384,0
39863,0
1507,0
19653,1
5790,0
25458,0
16085,0
34135,0
20834,1
22160,1
43028,1
10562,0
49912,0
22070,1
52110,0
54787,0
19018,0
13083,1
55534,0
13708,1
52278,1
8038,1
38354,0
46753,0
22140,1
563,1
40400,1
13339,1
20296,0
57888,0
785,1
160,1
55094,0
32352,0
482,1
7194,1
25684,0
20388,0
22537,0
21196,0
37993,0
38086,1
48407,1
37013,0
35483,1
20142,0
40990,1
11889,0
31575,1
46963,0
37368,0
56721,0
39040,1
58469,0
49397,1
39896,0
53973,1
46878,0
32301,0
4773,1
24800,1
13494,0
24868,0
6805,1
58576,0
11163,0
43751,0
51929,1
44114,1
48983,1
6588,0
25840,1
46945,1
26070,1
50539,1
52630,0
55328,1
25990,0
13149,0
9332,1
49919,0
37105,0
30487,0
28729,0
8921,0
52945,0
20546,0
47119,1
26185,0
15977,1
42965,0
56951,0
21719,0
24062,0
19607,0
43094,0
43034,0
42017,1
21787,0
22970,0
56704,0
18591,0
10791,1
12781,0
38678,0
11905,0
53657,1
11290,0
31948,0
47740,1
47921,0
13158,1
34319,0
24636,1
50030,1
51428,0
6022,0
51617,1
49939,1
25610,1
51847,1
53121,0
47442,1
875,1
47610,1
1762,1
8955,1
18548,1
12303,0
47446,1
33873,1
26989,0
7989,1
26924,1
39839,0
4467,0
1795,1
47361,0
12677,1
48855,1
19810,0
8881,0
54249,1
17255,1
44004,0
2082,1
32862,1
18649,1
53912,1
30065,0
40669,0
4899,1
27276,0
11475,0
39998,1
26816,1
54128,0
42635,1
31546,1
51880,0
13969,1
24366,1
2765,1
50956,0
28736,0
42829,0
37412,0
35873,0
35657,1
43442,0
27585,0
35668,0
49034,0
37010,0
52531,0
48379,1
42238,1
20405,0
24681,0
12176,1
50468,1
36557,0
14131,0
30688,0
11566,1
29818,1
25981,0
24257,0
58491,1
47602,0
21530,1
39060,0
18249,0
56439,1
47590,1
58481,1
41926,1
23982,0
6162,0
7530,1
57854,1
42560,1
36214,0
8491,0
42591,0
14687,0
2058,1
58282,0
38406,1
24937,1
31150,1
34749,1
50447,1
24002,1
6239,0
30919,0
42225,1
48127,1
21233,1
42047,0
45495,1
8914,1
29689,0
4034,0
21682,0
4322,0
9908,1
18756,0
6238,0
8100,1
53026,0
58358,0
46470,0
3369,1
12426,1
10615,0
55573,1
35060,0
56546,0
54884,0
22430,0
11768,1
43402,0
50107,0
25743,1
6939,1
24990,0
3991,1
56316,0
50407,1
1267,1
57914,0
2731,1
14996,0
6841,0
11980,0
43071,0
13646,1
33097,0
37032,0
9510,0
24082,1
25157,1
737,1
4673,0
30927,0
54700,1
10413,0
12227,0
58362,0
32803,1
11186,0
48830,1
39231,0
48416,0
39514,1
19838,0
21598,1
31379,1
15575,1
10172,0
46763,1
2315,1
38787,0
11164,1
37596,1
29247,0
23537,1
39392,0
45373,1
56980,0
43729,0
27630,0
31314,1
20680,1
41636,0
48968,0
30377,1
17135,1
8403,0
45525,1
53081,1
57235,0
4211,0
15572,1
22105,0
7198,1
56008,0
57513,0
34729,1
35752,1
17557,0
34669,1
21835,0
49231,0
34585,0
36795,0
18885,1
18157,0
54715,0
15292,1
19605,1
7422,0
29370,1
2689,1
28100,0
32062,0
20330,0
34865,1
5231,0
14444,0
16312,1
5971,0
14678,1
35020,0
34724,1
12872,0
41646,1
8003,1
14947,0
44912,0
49396,1
4925,0
49453,1
15779,0
24171,1
23731,1
30814,0
46671,0
37241,1
57173,1
23628,0
38700,1
6296,0
3465,0
12585,0
15089,0
35452,1
2381,1
38454,1
37580,0
38474,1
5019,0
21316,0
32715,0
48057,0
15438,1
357,1
14556,1
48993,0
25293,1
56737,0
12388,0
15332,1
41079,0
33684,1
19775,1
33954,0
8394,1
12659,0
42757,1
3574,0
46406,0
17581,1
13523,0
47628,1
15734,0
27924,0
37937,0
26810,1
17234,1
18008,0
5059,0
14110,1
25982,0
55068,1
52310,1
33313,0
32672,1
10593,0
54184,1
2967,1
25726,0
4609,0
8552,0
20066,0
11127,0
28079,0
18325,0
7019,1
58407,1
40427,1
41216,0
5377,0
43430,0
19560,0
51419,1
38507,0
42845,0
40720,1
36846,0
54867,0
2233,1
28681,0
9377,0
9336,0
33611,1
28419,0
4241,0
5463,1
43228,1
41061,0
46450,0
13024,0
15542,0
14085,1
22763,0
49083,1
38226,1
2454,1
8863,1
12551,1
45057,0
15034,0
19174,0
22938,0
55311,1
44463,1
53177,1
38872,1
35579,1
48244,0
13424,1
5218,0
19238,0
57442,1
16689,0
27680,0
42959,0
33816,0
54989,1
55072,1
54696,0
8190,1
51030,0
48705,1
22048,1
26890,0
39356,1
6269,0
9494,1
18144,0
41492,1
37317,1
35564,0
13699,1
38287,1
16330,0
2847,1
23524,1
40009,1
38083,1
54008,1
8754,1
38307,0
48678,1
45469,0
44089,0
34873,0
16893,0
20097,0
40511,0
31361,0
53051,0
55182,0
10772,1
14437,0
4274,0
53839,1
47296,1
43560,0
49303,1
16968,0
33046,0
43937,1
437,1
45925,1
54854,0
40098,1
57373,1
3993,0
41117,1
28839,1
13987,0
56386,0
37085,0
30674,1
10719,1
24606,0
3330,1
50575,0
7780,1
12680,0
41536,0
56753,0
31934,0
45509,0
463,1
3624,0
337,1
39035,0
3308,0
26237,1
567,1
53649,0
774,1
16444,0
9612,1
12083,1
30050,1
29496,0
11232,1
45555,1
24259,0
47981,0
34136,1
56943,1
57655,0
50092,1
16306,1
2936,0
51064,1
43597,0
55893,1
31464,0
51178,1
33983,0
52104,0
39261,0
14485,0
30974,0
2611,1
48533,0
42416,0
3556,0
35480,0
49252,0
37975,0
14535,1
18662,1
2025,0
34687,1
46713,1
47924,0
51783,1
40103,0
36715,0
54781,1
28744,0
12560,1
48277,1
27209,0
24126,0
36865,1
2567,1
29108,0
10643,1
38606,1
12995,1
56806,0
704,1
11095,0
6197,1
52372,0
23837,1
21990,0
46342,0
21768,1
40660,1
43130,1
12331,0
40084,1
12858,1
15238,1
3274,1
47135,0
2578,1
30186,1
1928,1
15902,0
10268,0
54,1
27389,1
15845,1
13490,1
25823,1
44728,0
37254,0
1537,1
4971,0
28073,0
48963,1
24628,1
1706,1
2587,1
29439,1
6815,0
15619,1
27698,0
4416,0
24874,1
25960,1
13994,1
42319,1
37231,0
30360,0
36766,1
9009,0
56149,0
26202,0
30217,0
9449,0
30562,1
2246,1
3630,0
39698,1
13733,1
56527,1
54996,0
34633,1
16782,0
6332,0
49096,1
35510,1
10086,0
31136,0
50321,1
27579,0
8351,1
37736,0
56084,1
13755,0
25769,1
13772,1
43381,0
40391,1
16829,0
26508,0
17501,1
9180,0
31043,0
42903,1
12632,0
14353,0
17891,1
16463,0
22835,0
12594,0
48557,0
29136,1
30967,0
20291,0
36992,0
47238,0
4895,0
43923,1
10105,1
50977,0
20151,0
23028,0
21883,0
21743,1
20111,1
37911,0
39756,0
14492,0
10507,1
18613,1
56343,0
9514,1
47398,1
33279,1
20681,0
27757,0
37834,0
47952,1
42916,1
47257,0
53335,0
54340,1
7459,0
45604,0
43090,0
40409,0
13371,1
4112,1
50324,1
49271,0
8464,0
11008,1
48760,0
50453,0
4555,0
55676,1
41395,0
11432,0
47347,1
11477,1
33062,1
56677,1
1644,1
32930,0
36434,0
15111,1
20156,0
29486,1
4565,0
15652,0
10214,0
3521,0
14826,0
23815,0
52397,0
17660,0
21178,1
35662,0
2568,1
39104,1
32912,1
16182,1
57421,1
1196,1
45431,0
25259,1
21691,0
40056,1
32568,0
5740,0
40695,0
23364,1
37541,0
49024,1
17612,1
26222,0
46065,1
7826,1
52347,1
27860,0
47626,0
34283,1
2459,1
42146,1
18316,0
21500,0
28755,0
47943,1
27414,1
51077,1
32055,0
8248,1
10775,1
58254,0
32812,0
16571,1
12391,0
26932,0
5742,0
51430,1
4294,0
17136,1
42728,0
14639,0
